effective_date,province,metric_category,metric,vaccine_type,vet_channel,value,unit,source_file,source_org,submitted_date,ingested_date,version,superseded_by,notes
2026-06-26,NC,disease,positive_cases,all,all,22,outbreaks,WhatsApp Image 2026-06-26 at 12.10.46.jpeg,NC-DALRRD,2026-06-26,2026-07-01,1,,"NC State Veterinary Services FMD outbreak dashboard, dated 26 June 2026. 22 total reported outbreaks (up from 20 at 16 June); KPI card states 8 municipalities affected, but the municipality bar chart lists 9: Siyancuma 6, !Kheis 4, Joe Morolong 3, Thembelihle 3, Magareng 2, Ga-Segonyana 1, Gamagara 1, Dikgatlong 1, Dawid Kruiper 1 (sums to 22 outbreaks across 9 named municipalities, one more than the KPI card states; flagged, not reconciled). 4 State Veterinary Areas affected: Kuruman, Kimberley, De Aar, Upington -- Upington accounts for 50.0% (11 outbreaks) per chart footnote; remaining 11 split across the other three areas (approx. 3, 3, 5 by pie percentage, exact area-to-count mapping not fully legible). Diagnostic status: 10 (45.5%) laboratory confirmed, 12 (54.5%) clinical diagnosis. By production type: commercial farm 12 (54.5%), communal 4 (18.2%), feedlot 3 (13.6%), other 2 (9.1%), emerging farm 1 (4.5%). Two duplicate copies of an outbreak location map (same file content) also received; no additional numeric data beyond this dashboard."
2026-05-30,KZN,vaccine_receipt,doses_received,all,all,1120000,doses,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. Total FMD doses issued to KwaZulu-Natal by the national Department of Agriculture (KZN-DARD PDMAF presentation, 11 June 2026 meeting). Effective date inferred from the same deck's explicit 'as of 30 May 2026' coverage figure; the issuance total itself is not independently dated."
2026-05-30,KZN,vaccine_receipt,doses_received,all,state,560000,doses,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. State veterinary services share of the 1,120,000 doses issued to KZN (50/50 split with private sector)."
2026-05-30,KZN,vaccine_receipt,doses_received,all,private,560000,doses,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. Private sector share of the 1,120,000 doses issued to KZN (50/50 split with state veterinary services)."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated,all,all,1085495,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. Provincial JOC-style headline figure: 45.2% coverage of the estimated 2.4-2.5 million provincial cattle population as at 30 May 2026 (target 80% / 1,920,000 for herd immunity). Matches the district-table sum of cattle (1,065,099) + pigs (20,396) = 1,085,495 exactly. Note: the same district table's own 'No of Animals Vaccinated' column total is 1,089,316 -- a difference of 3,821, which equals the eThekwini row value exactly; not reconciled, flagged for JOC confirmation. This figure is close to (and bridges) the previously flagged DoA figure of 1,163,193 as at 4 June 2026 (see animals_vaccinated_doa row), consistent with continued rollout over the intervening 5 days. Supersedes the stale 648,609 AgriSA-NAT carry-forward at 2026-05-21 per the 'trust latest provincial JOC' convention."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,17551,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: Amajuba. Dip tanks/farms vaccinated: 7. Cattle: 4155; pigs: 13396. Animals identified (RFID/traceability): 9289. Vaccine used: Aftodoll. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,3821,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: eThekwini. Dip tanks/farms vaccinated: 20. Cattle: 3821; pigs: 0. Animals identified (RFID/traceability): 3329. Vaccine used: not stated in table. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,310352,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: Harry Gwala. Dip tanks/farms vaccinated: 459. Cattle: 310352; pigs: 0. Animals identified (RFID/traceability): 2318. Vaccine used: not stated in table. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,0,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: ilembe. Dip tanks/farms vaccinated: 0. Cattle: 0; pigs: 0. Animals identified (RFID/traceability): 0. Vaccine used: not stated in table. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,0,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: King Cetshwayo. Dip tanks/farms vaccinated: 0. Cattle: 0; pigs: 0. Animals identified (RFID/traceability): 0. Vaccine used: not stated in table. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,54702,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: uGu. Dip tanks/farms vaccinated: 176. Cattle: 54702; pigs: 0. Animals identified (RFID/traceability): 3105. Vaccine used: Bioaftogen. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,181684,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: uMgungundlovu. Dip tanks/farms vaccinated: 369. Cattle: 174684; pigs: 7000. Animals identified (RFID/traceability): 102255. Vaccine used: Bioaftogen/Aftodoll. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,130807,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: uMkhanyakude (Jozini State Vet). Dip tanks/farms vaccinated: 126. Cattle: 130807; pigs: 0. Animals identified (RFID/traceability): 41891. Vaccine used: not stated in table. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,43392,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: uMkhanyakude (Hluhluwe State Vet). Dip tanks/farms vaccinated: 194. Cattle: 31958; pigs: not legible. Animals identified (RFID/traceability): 174. Vaccine used: not stated in table. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,16858,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: uMzinyathi. Dip tanks/farms vaccinated: 7. Cattle: 16858; pigs: 0. Animals identified (RFID/traceability): 11561. Vaccine used: Aftodoll. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,70227,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: uThukela. Dip tanks/farms vaccinated: 76. Cattle: 11222; pigs: 0. Animals identified (RFID/traceability): 22048. Vaccine used: Bioaftogen. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,130841,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: Zululand (Vryheid SV). Dip tanks/farms vaccinated: 255. Cattle: 77420; pigs: 0. Animals identified (RFID/traceability): 75548. Vaccine used: Bioaftogen. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,animals_vaccinated,animals_vaccinated_district,all,all,129135,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. District: Zululand (Nongoma SV). Dip tanks/farms vaccinated: 261. Cattle: 55319; pigs: 0. Animals identified (RFID/traceability): 106145. Vaccine used: Aftodoll. From KZN-DARD 'Coverage: Vaccination status in district municipality' table, 30 May 2026. Some rows' cattle+pigs do not sum exactly to the animals-vaccinated column (e.g. uThukela, uMkhanyakude Hluhluwe); read as presented, not reconciled."
2026-05-30,KZN,vaccine_admin,dairy_cows_vaccinated,all,all,267000,animals,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-05-30,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. KZN-DARD reports 267,000 dairy animals vaccinated ('a huge milestone'), with 100% dairy herd immunity as a campaign target. Distinct source from the MPO weekly dairy series, which reports KZN first-dose dairy vaccinations of 360,200 as at 21 May / 5 June 2026 -- both held per source; methodology/scope difference not reconciled (DARD figure may reflect a different cut-off or a subset such as fully boosted animals)."
2026-06-11,KZN,vaccine_admin,vaccine_balance,all,all,500000,doses,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-06-11,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. KZN-DARD 'Challenges and mitigation' slide: current vaccine availability of 500,000 doses will not be enough to run the campaign; a further 1,500,000 doses should be procured as a matter of urgency. Effective date taken as the 11 June 2026 presentation date (not tied to the 30 May reporting cut-off used elsewhere in the deck)."
2026-06-11,KZN,operations,budget_required,all,all,725000000,rand,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-06-11,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. NEW METRIC (not in standard list, added per schema flexibility guidance). KZN-DARD 'Budgetary requirements' slide: a budget of R725 million is required to effectively control FMD in the province. Acting HOD has reprioritised some departmental funds; further funds await allocation from Disaster Management to DARD."
2026-06-11,KZN,operations,designated_abattoirs,all,all,6,facilities,inbox/KZN/DARDKZN 11 06 2026.docx,KZN-DARD,2026-06-11,2026-07-01,1,,"UNOFFICIAL: received as PDMAF meeting screenshots (Teams recording captures) forwarded by KZN; the corresponding official JOC documents have not yet been circulated. Treat as provisional pending formal JOC confirmation. NEW METRIC (not in standard list). Six designated abattoirs where animals from FMD-infected farms may be slaughtered under controlled conditions: Kareen Beef, Feys, Glencoe, Darnell, Boston, Dalton."
2026-06-30,EC,vaccine_admin,doses_distributed_industry,bioaftogen,private,53048,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Biogenesis (Argentina). Industry/private channel only.
2026-06-30,EC,vaccine_admin,doses_distributed_industry,dolvet,private,19604,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Dollvet (Turkey). Industry/private channel only.
2026-06-30,FS,vaccine_admin,doses_distributed_industry,bioaftogen,private,204750,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Biogenesis (Argentina). Industry/private channel only.
2026-06-30,FS,vaccine_admin,doses_distributed_industry,dolvet,private,127641,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Dollvet (Turkey). Industry/private channel only.
2026-06-30,GP,vaccine_admin,doses_distributed_industry,bioaftogen,private,113460,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Biogenesis (Argentina). Industry/private channel only.
2026-06-30,GP,vaccine_admin,doses_distributed_industry,dolvet,private,100750,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Dollvet (Turkey). Industry/private channel only.
2026-06-30,KZN,vaccine_admin,doses_distributed_industry,bioaftogen,private,54609,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Biogenesis (Argentina). Industry/private channel only.
2026-06-30,KZN,vaccine_admin,doses_distributed_industry,dolvet,private,9795,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Dollvet (Turkey). Industry/private channel only.
2026-06-30,LP,vaccine_admin,doses_distributed_industry,bioaftogen,private,22995,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Biogenesis (Argentina). Industry/private channel only.
2026-06-30,LP,vaccine_admin,doses_distributed_industry,dolvet,private,20447,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Dollvet (Turkey). Industry/private channel only.
2026-06-30,MP,vaccine_admin,doses_distributed_industry,bioaftogen,private,80084,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Biogenesis (Argentina). Industry/private channel only.
2026-06-30,MP,vaccine_admin,doses_distributed_industry,dolvet,private,47455,doses,rmis_industry_allocated_fmd_vaccine_distribution_data_2026-07-01.xlsx,RMIS,2026-06-30,2026-07-01,1,,RMIS Industry Excel export 1 Jul 2026. Province-manufacturer breakdown. Dollvet (Turkey). Industry/private channel only.
